id,server_id
564,37231
564,37228
564,37227
564,37229
564,37230
564,37978
564,37979
564,37982
564,37983
564,37981
564,37980
564,37220
564,37219
564,37216
564,37215
564,37217
564,37218
564,37972
564,37973
564,37976
564,37977
564,37975
564,37974
564,37238
564,37237
564,37234
564,37233
564,37235
564,37236
322,27564
322,27560
146,37362
146,37363
146,37364
146,37373
146,37374
146,37375
146,37365
146,37366
146,37367
146,37368
146,37369
146,37370
146,37371
146,37372
146,37376
146,37377
146,37378
146,37379
146,37380
146,37381
146,37382
146,37383
146,37355
146,37354
146,37352
146,37353
146,37356
146,37357
146,37358
146,37360
146,37359
146,37361
150,35740
150,35741
150,35738
150,35739
158,26654
158,26655
190,24365
190,24649
190,24364
190,24821
190,24822
452,35805
452,35804
452,35803
452,35808
452,35807
452,35809
452,35806
452,35810
200,24494
200,24495
200,24496
460,34668
460,34669
460,34670
208,28034
208,24581
208,24569
208,24570
208,24568
208,24577
208,24571
208,24572
208,24580
208,24573
208,24574
208,24578
208,24579
208,24575
208,24576
211,24607
211,24931
211,24932
492,35308
242,25253
285,26734
285,26733
286,27003
286,27002
132,22686
410,30980
410,30981
416,31219
416,31218
416,31215
416,31216
416,31217
444,33441
444,33442
444,33443
444,33444
444,33446
444,33445
464,34394
464,34393
528,35900
528,35902
528,35901
528,35899
552,36929
552,36930
552,36931
552,36932
300,27100
300,27101
300,27102
300,27103
300,27104
300,27105
300,27106
315,27524
315,27456
326,27756
326,27757
326,27758
326,27759
326,27760
326,27767
326,27761
326,27762
361,28992
361,28993
361,28995
361,28994
367,29179
367,29180
367,29181
368,29187
368,29186
392,30298
392,30299
392,30300
413,31150
413,31151
413,31152
164,23600
164,26527
164,26528
164,26531
164,26529
164,26530
164,26532
164,33753
164,26526
164,24965
164,23610
168,23645
168,23631
168,23632
168,23633
168,23646
168,23644
168,23636
168,26110
168,23637
168,23647
168,24346
168,24347
168,23634
168,23648
168,23640
168,23638
168,23649
168,23630
168,27188
168,23650
168,24348
168,23641
168,23642
168,23643
168,23639
168,23635
443,33274
443,33275
443,33276
443,33277
463,34392
463,35375
463,34385
463,34389
463,34391
463,34388
463,34387
463,34386
463,35734
463,34390
463,34498
463,35024
470,34698
470,34699
470,34700
470,34701
484,35031
493,35317
493,35311
493,35316
493,35318
238,25181
510,35648
510,35649
510,35650
510,35651
566,37351
250,34437
250,34438
250,34439
250,25516
250,25519
250,25522
250,25517
250,25521
250,25511
250,34432
250,34435
250,34433
250,34436
250,34434
529,35913
529,35914
529,35915
529,35916
529,35917
529,35903
529,35904
529,35905
529,35906
529,35907
529,35908
529,35909
529,35910
529,35911
529,35912
307,27207
307,30563
307,30564
310,27508
310,27430
311,27503
311,27435
316,27493
316,27464
156,25265
156,23526
156,23527
156,24943
156,24941
156,24947
156,24946
156,24944
156,24942
156,24940
156,24939
156,24945
472,37866
472,37863
472,37860
472,37865
472,37862
472,37859
472,36300
472,36299
472,36301
497,35366
497,35367
497,35368
497,35369
497,35370
497,35356
497,35357
497,35358
497,35359
497,35360
497,35361
497,35362
497,35363
497,35364
497,35365
245,25684
245,26294
245,25361
245,26278
245,30326
253,26102
253,26103
253,26648
253,26652
253,26104
253,26105
253,26649
253,26653
253,26098
253,26099
253,26646
253,26650
253,26100
253,26101
253,26647
253,26651
10000,100003
10000,100004
10000,100005
10000,100006
273,26377
290,27772
290,26861
290,27771
290,27773
290,26860
290,27769
290,27770
294,26900
294,27004
294,27005
294,26901
294,26902
294,26922
294,26903
294,26924
294,27018
294,27020
294,27016
294,27017
294,27019
572,37471
572,37479
572,37473
572,37472
572,37480
572,37474
572,37475
572,37476
572,37478
572,37477
320,
578,37567
578,37570
578,37568
578,37571
578,37569
579,37693
579,37692
579,37694
325,27589
325,27598
325,27588
325,27599
325,27590
325,27591
141,26731
141,24657
141,22916
160,24491
160,25562
160,23552
160,30324
160,27171
160,28989
160,36045
160,25563
160,25564
160,26879
160,23545
160,24869
160,24866
160,24865
160,24868
160,24867
160,28035
195,24458
195,24457
216,25838
216,24809
218,24671
218,24670
218,24957
218,24950
218,24951
218,24954
218,24955
218,24956
218,24953
218,24952
218,24958
318,27538
318,27475
576,37538
576,37537
576,37539
351,28176
351,28175
396,30327
396,30328
258,25939
258,25940
258,25941
258,25942
258,25943
258,25944
258,25945
258,25946
258,25947
258,25948
258,25949
258,26078
258,26079
258,26080
258,25966
258,25952
258,25970
258,25938
258,25954
258,25957
258,25955
258,25953
258,25959
258,25965
258,25958
258,25937
258,25964
258,25967
258,25961
258,25971
258,25962
258,25951
258,25963
258,25968
258,25956
258,25969
258,25960
258,25950
258,25974
258,25975
258,25976
258,25977
258,25978
258,25979
258,25980
258,25981
258,25982
258,25983
258,25984
258,26081
258,26082
258,26083
258,26001
258,25987
258,26005
258,25973
258,25989
258,25992
258,25990
258,25988
258,25994
258,26000
258,25993
258,25972
258,25999
258,26002
258,25996
258,26006
258,25997
258,25986
258,25998
258,26003
258,25991
258,26004
258,25995
258,26077
258,26450
258,26451
258,26452
258,26453
258,26454
258,26455
258,26456
258,26457
258,26458
258,26459
258,26460
258,26461
258,26462
258,26463
258,26464
258,26465
258,26466
258,26467
258,26468
258,26469
258,26470
258,26471
258,26472
258,26473
258,26474
258,26475
258,26476
258,26477
258,26478
258,26479
258,26480
258,26481
258,26482
258,26483
258,26484
258,26485
258,26486
258,26487
258,26488
258,26489
258,26490
258,26491
258,26492
258,26493
258,26494
258,26495
258,26496
258,26497
258,26498
258,26499
258,26500
258,26501
258,26502
258,26503
258,26504
258,26505
258,26506
258,26507
258,26508
258,26509
258,26510
258,26511
258,26512
258,26513
258,26514
258,26515
258,26516
258,26517
258,26518
258,26519
258,26520
258,26521
258,26522
258,26523
258,26524
258,26525
276,26539
276,26538
565,37750
565,37788
565,37751
565,37789
565,37766
565,37767
565,37752
565,37753
565,37754
565,37786
565,37768
565,37785
565,37769
565,37755
565,37780
565,37777
565,37790
565,37756
565,37757
565,37796
565,37776
565,37779
565,37775
565,37798
565,37770
565,37778
565,37774
565,37797
565,37787
565,37758
565,37791
565,37759
565,37760
565,37771
565,37761
565,37799
565,37762
565,37783
565,37772
565,37763
565,37784
565,37773
565,37764
565,37792
565,37793
565,37765
565,37794
565,37782
565,37795
565,37781
565,37802
565,37800
565,37838
565,37801
565,37839
565,37816
565,37817
565,37803
565,37804
565,37836
565,37818
565,37835
565,37819
565,37805
565,37830
565,37827
565,37840
565,37806
565,37807
565,37846
565,37826
565,37829
565,37825
565,37848
565,37820
565,37828
565,37824
565,37847
565,37837
565,37808
565,37841
565,37809
565,37810
565,37821
565,37811
565,37849
565,37812
565,37833
565,37822
565,37813
565,37834
565,37823
565,37814
565,37842
565,37843
565,37815
565,37844
565,37832
565,37845
565,37831
565,37296
565,37297
565,37298
565,37299
565,37300
565,37301
565,37302
565,37293
565,37303
565,37304
565,37291
565,37331
565,37305
565,37292
565,37336
565,37332
565,37306
565,37307
565,37335
565,37334
565,37330
565,37342
565,37308
565,37309
565,37333
565,37329
565,37343
565,37295
565,37310
565,37311
565,37312
565,37313
565,37314
565,37315
565,37294
565,37316
565,37317
565,37318
565,37341
565,37319
565,37339
565,37320
565,37321
565,37340
565,37322
565,37323
565,37324
565,37325
565,37326
565,37327
565,37338
565,37328
565,37337
565,37344
565,37345
565,37246
565,37247
565,37248
565,37249
565,37250
565,37251
565,37252
565,37243
565,37253
565,37254
565,37241
565,37281
565,37255
565,37242
565,37286
565,37282
565,37256
565,37257
565,37285
565,37284
565,37280
565,37258
565,37259
565,37283
565,37279
565,37245
565,37260
565,37261
565,37262
565,37263
565,37264
565,37265
565,37244
565,37266
565,37267
565,37268
565,37269
565,37289
565,37270
565,37271
565,37290
565,37272
565,37273
565,37274
565,37275
565,37276
565,37277
565,37288
565,37278
565,37287
565,37349
565,37347
565,37350
565,37348
565,37346
569,37442
569,37443
569,37444
569,37445
569,37446
569,37447
569,37448
569,37449
569,37450
569,37451
569,37452
569,37453
569,37454
569,37455
569,37456
569,37457
571,37462
571,37461
571,37463
571,37467
571,37465
571,37469
571,37464
571,37468
571,37466
571,37470
323,27573
323,27568
580,37708
580,37705
580,37706
580,37707
585,37851
585,37852
332,34195
332,34099
332,34100
332,36765
332,36766
332,36767
332,36768
332,36769
332,36770
332,36771
332,36772
332,36773
332,36774
332,36775
332,36776
332,36777
332,36778
332,36779
332,36780
332,36781
332,36782
332,36783
332,36784
332,36785
332,36786
332,36787
332,36788
332,36789
332,36790
332,36791
332,36792
332,36793
332,36794
332,36795
332,36796
332,36797
332,36798
332,36799
332,36800
332,36801
332,36802
332,36803
332,36804
332,36805
332,36806
332,36807
332,36808
332,36809
332,36810
332,36811
332,36812
332,36813
332,36814
332,36815
332,36816
332,36817
332,36818
332,36819
332,36820
332,36821
332,36822
332,33626
332,29914
332,29913
332,29912
332,29911
332,29910
332,29909
332,29908
332,29915
332,29907
332,29906
332,29905
332,29904
332,29903
332,29902
332,29901
332,29900
332,29899
332,29898
332,29897
332,29896
332,29895
332,29894
332,29893
332,29892
332,29919
332,34218
332,33457
332,29920
332,29916
332,33627
332,27878
332,27879
332,27880
332,27881
332,27882
332,27883
332,27884
332,27885
332,27886
332,27887
332,27888
332,27889
332,27890
332,27891
332,27892
332,27893
332,27894
332,27895
332,27896
332,27897
332,27898
332,27899
332,27900
332,29918
332,34219
332,33456
332,27902
333,27904
341,28063
341,28064
341,28065
341,28066
341,28067
341,28069
341,28068
348,28167
348,28168
348,28169
348,28174
348,28177
348,28178
379,34089
379,36823
379,36824
379,36825
379,36826
379,36827
379,36828
379,36829
379,36830
379,36831
379,36832
379,36833
379,36834
379,36835
379,36836
379,36837
379,36838
379,36839
379,36840
379,36841
379,36842
379,36843
379,36844
379,36845
379,36846
379,36847
379,36848
379,36849
379,36850
379,36851
379,36852
379,36853
379,36854
379,36855
379,36856
379,36857
379,36858
379,36859
379,36860
379,36861
379,36862
379,36863
379,36864
379,36865
379,36866
379,36867
379,36868
379,36869
379,36870
379,36871
379,36872
379,36873
379,36874
379,36875
379,36876
379,36877
379,36878
379,36879
379,36880
379,29517
379,29518
379,29519
379,29520
379,29521
379,29522
379,29523
379,29515
379,29524
379,29525
379,29526
379,29527
379,29528
379,29529
379,29530
379,29531
379,29532
379,29533
379,29534
379,29535
379,29536
379,29537
379,29538
379,29539
379,29510
379,33453
379,29514
379,29561
379,29559
379,29558
379,29557
379,29556
379,29555
379,29516
379,29554
379,29553
379,29552
379,29551
379,29550
379,29549
379,29548
379,29547
379,29546
379,29545
379,29544
379,29543
379,29542
379,29541
379,29540
379,29511
379,33452
379,29512
379,29513
144,23017
144,23018
144,23025
144,23026
144,23033
144,23034
144,25077
144,25075
144,23041
144,23042
144,23055
144,23056
144,23073
144,23074
145,23081
145,23082
145,23083
145,23084
145,23087
145,23088
145,25078
145,25079
145,25267
145,25268
145,25081
145,25080
149,23255
149,26931
149,23261
149,23262
149,23278
149,23265
149,23266
149,23271
149,23269
149,23273
149,23274
149,23276
149,23275
149,23277
149,23279
170,24361
170,24359
170,24669
170,24358
170,23682
170,23700
170,26096
170,26095
170,26097
170,26094
170,25259
170,29366
170,24357
170,23683
170,23684
170,24360
170,24870
170,24871
174,24813
174,23696
174,23699
176,23711
515,35721
515,35722
515,35725
515,35726
515,35723
515,35724
515,35727
515,35728
274,26449
544,36422
544,36423
544,36424
544,36425
545,36436
545,36433
545,36428
545,36427
545,36426
545,36435
545,36431
545,36434
545,36430
545,36432
545,36437
545,36429
558,37107
563,37210
563,37211
563,37212
563,37213
582,37747
582,37745
582,37746
328,27782
328,27783
328,27791
328,27792
328,27784
328,27785
328,27788
328,27786
328,27787
587,37870
336,28054
336,28057
336,28050
336,28061
336,28053
336,28058
336,28051
336,28060
336,28055
336,28056
336,28052
336,28059
352,28179
354,35353
354,28197
354,35351
354,35349
354,28196
354,35354
354,28202
354,35352
354,35350
354,28201
354,30374
354,30373
354,28210
354,29562
354,29563
354,29564
354,29565
355,28265
355,28266
356,28271
356,28269
356,28270
364,29141
364,29139
364,29983
364,29137
364,29138
364,29140
381,29732
127,22075
127,22076
127,22917
127,22079
127,22080
128,22086
128,22089
128,22941
128,22091
128,22094
388,29982
388,29980
388,29981
389,36113
389,36114
389,30080
389,30081
389,36111
389,36112
389,30082
389,30083
389,30085
389,30084
391,30291
391,30292
391,30293
152,27128
152,27592
152,27593
152,27594
152,29924
152,23343
152,27125
152,27127
152,27126
152,23351
152,31160
411,30982
411,30983
411,30984
421,35034
421,35037
421,31722
421,31723
421,35027
421,35026
421,35035
421,35036
421,31724
421,31725
421,34937
421,34938
421,34779
421,34780
421,34781
421,34782
426,31916
426,31917
426,31922
426,31921
426,31920
180,24260
180,24280
180,24261
180,24281
180,24262
180,24282
180,24263
180,24283
180,24264
180,24284
180,24265
180,24285
180,24266
180,24286
180,24267
180,24287
180,24268
180,24288
180,24269
180,24289
180,24270
180,24290
180,24271
180,24291
180,24272
180,24292
180,24273
180,24293
180,24274
180,24294
180,24275
180,24295
180,24276
180,24296
180,24277
180,24297
180,24278
180,24298
180,24279
180,24299
448,33589
448,33590
448,33591
448,33592
448,33593
448,33594
448,33595
448,33596
448,33597
448,33598
448,33599
448,33600
448,33601
448,33602
448,33603
448,33604
193,24391
449,33743
449,33744
449,33605
449,33606
449,33607
449,33608
449,33609
449,33610
449,33611
449,33612
449,33613
449,33614
475,34783
475,34784
475,34831
475,34832
475,34785
475,34786
475,34817
475,34818
475,34787
475,34788
475,34942
475,34943
475,34789
475,34790
475,34791
475,34792
475,34821
475,34822
475,34793
475,34794
475,34795
475,34796
475,34797
475,34798
475,34799
475,34800
475,34801
475,34802
475,34803
475,34804
475,34805
475,34806
475,34807
475,34808
475,34809
475,34810
475,34811
475,34812
475,34813
475,34814
475,34815
475,34816
475,34819
475,34820
475,35737
475,34823
475,34824
475,34825
475,34826
475,34827
475,34828
475,34829
475,34830
475,34833
475,34834
476,34835
476,34836
476,34837
476,34838
476,34839
476,34840
476,34841
476,34842
476,34843
476,34844
476,34845
476,34846
476,34847
476,34848
476,34849
476,34850
476,34851
476,34852
476,34853
476,34854
476,34855
476,34856
476,34857
476,34858
476,34859
476,34860
476,34861
476,34862
476,34863
476,34864
476,34865
476,34866
476,34867
476,34868
476,34869
476,34870
485,35032
485,35039
485,35033
485,35038
486,35044
486,35051
486,35048
486,35046
486,35049
486,35050
486,35045
486,35043
486,35047
486,35041
486,35042
234,25146
234,25147
234,25148
234,25149
234,25150
234,25151
234,25152
234,25153
234,25159
234,25154
234,25155
234,25160
234,25156
234,25157
234,25158
234,25161
234,26314
234,26315
234,26316
234,26317
234,26318
234,26319
234,26320
234,26321
234,26322
234,26323
234,26324
234,26325
234,26326
234,26327
234,26328
234,26329
234,26743
234,26745
234,26744
234,26194
234,25132
234,28990
234,25135
234,25136
234,25134
234,25133
234,26195
234,25126
234,28991
234,25129
234,25130
234,25128
234,25127
504,35622
504,35623
504,35624
504,35625
506,35633
506,35634
549,36912
549,36914
549,36913
298,27026
298,27025
298,27022
298,27021
298,27023
298,27024
301,27172
301,27109
301,27110
301,27111
327,27764
327,27765
327,27768
327,27766
329,27793
329,27794
330,27796
330,27795
334,27909
334,27910
334,27911
334,27912
362,29047
362,29048
362,29050
362,29049
390,30269
390,30270
390,30325
390,30271
412,30985
412,30986
412,30987
429,31995
429,31996
429,31998
429,31997
468,34659
468,34661
468,34660
468,34662
477,34941
477,34940
477,34939
414,31153
414,31154
414,31155
414,31156
414,31157
414,31158
491,35131
491,35132
491,35133
491,35134
491,35135
491,35111
491,35112
491,35113
491,35114
491,35115
491,35106
491,35107
491,35108
491,35109
491,35110
491,35136
491,35137
491,35138
491,35139
491,35140
491,35141
491,35142
491,35143
491,35144
491,35145
491,35116
491,35117
491,35118
491,35119
491,35120
491,35121
491,35122
491,35123
491,35124
491,35125
491,35101
491,35102
491,35103
491,35104
491,35105
491,35151
491,35152
491,35153
491,35154
491,35155
491,35156
491,35157
491,35158
491,35159
491,35160
491,35126
491,35127
491,35128
491,35129
491,35130
491,35146
491,35147
491,35148
491,35149
491,35150
542,36341
542,36342
542,36343
542,36344
542,36345
542,36346
542,36347
542,36348
542,36349
542,36350
542,36331
542,36332
542,36333
542,36334
542,36335
542,36336
542,36337
542,36338
542,36339
542,36340
542,37695
542,37704
542,37696
542,37697
542,37698
542,37699
542,37700
542,37701
542,37702
542,37703
542,36351
542,36352
542,36353
542,36354
542,36355
542,36356
542,36357
542,36358
542,36359
542,36360
542,36361
542,36362
542,36363
542,36364
542,36365
542,36366
542,36367
542,36368
542,36369
542,36370
542,36371
542,36372
542,36373
542,36374
542,36375
542,36376
542,36377
542,36378
542,36379
542,36380
542,36381
542,36382
542,36383
542,36384
542,36385
542,36386
542,36387
542,36388
542,36389
542,36390
542,36391
542,36392
542,36393
542,36394
542,36395
542,36396
542,36397
542,36398
542,36399
542,36400
542,36411
542,36412
542,36413
542,36414
542,36415
542,36416
542,36417
542,36418
542,36419
542,36420
542,36401
542,36402
542,36403
542,36404
542,36405
542,36406
542,36407
542,36408
542,36409
542,36410
171,26878
171,23661
171,25530
171,26537
171,23706
171,25532
171,26298
171,26296
171,26890
171,26891
171,26892
171,26893
171,26894
171,23675
458,33995
581,37727
581,37728
581,37729
581,37730
581,37731
581,37732
581,37739
581,37740
581,37741
581,37742
581,37743
581,37744
581,37721
581,37722
581,37723
581,37724
581,37725
581,37726
581,37715
581,37716
581,37717
581,37718
581,37719
581,37720
581,37733
581,37734
581,37735
581,37736
581,37737
581,37738
581,37709
581,37710
581,37711
581,37712
581,37713
581,37714
583,37748
289,26822
366,29173
366,29172
366,29175
366,29182
366,29174
366,29177
366,29171
366,29178
366,29355
366,29354
366,29176
135,27423
135,27424
135,27425
135,27426
135,27427
135,27428
135,22716
402,30947
402,30948
425,31907
425,31908
425,31909
425,31915
425,31900
425,31913
425,31914
425,31899
425,31911
425,31902
425,31903
425,31901
425,31904
425,31905
425,31906
454,33745
454,34225
454,34223
454,34220
454,34224
454,33746
454,34222
454,34693
454,34221
456,35844
456,35847
456,35850
456,35842
456,35845
456,35848
456,35846
456,35849
456,35841
456,35843
456,35852
456,35851
207,24558
207,24548
207,24557
207,24547
207,24559
207,24549
207,24560
207,24550
207,25117
207,25118
207,25119
207,25120
207,24564
207,24554
207,24565
207,24555
207,25346
207,25345
207,25344
207,25343
207,24561
207,24551
207,24562
207,24552
207,24563
207,24553
207,24566
207,24556
471,34705
471,34704
471,34703
478,34944
478,34945
248,25468
248,25467
248,26373
248,26374
248,26375
248,26376
252,33747
252,33748
252,33749
252,33750
252,33751
252,33752
519,35749
519,35752
519,35751
519,35753
519,35750
520,35754
520,35757
520,35756
520,35758
520,35755
272,29183
272,29184
272,26372
272,29185
538,36115
538,36116
538,36117
538,36127
538,36128
538,36129
538,36118
559,37178
559,37179
559,37180
559,37181
559,37182
559,37183
559,37184
559,37185
559,37186
559,37187
559,37188
559,37189
306,27174
306,27175
306,27176
306,27178
592,37962
592,37963
592,37964
592,37965
592,37959
592,37960
592,37961
592,37956
592,37957
592,37958
365,29146
365,29147
365,29148
365,29149
370,29352
371,29350
371,29351
383,29928
383,29927
148,29144
148,23246
148,24992
148,26921
148,29145
148,23250
148,25162
148,26823
148,29143
148,37850
148,26732
185,24647
185,24326
185,27183
185,24486
185,28144
185,28145
185,28146
185,28147
185,28148
185,28149
185,28150
185,24487
185,28151
185,28152
185,28153
185,28154
185,28155
185,28156
186,27947
186,27187
186,27948
186,27949
186,27185
186,27950
186,27951
186,27184
186,27186
186,28135
186,28136
186,28137
186,28138
186,28139
186,28140
186,28141
186,28142
186,28143
447,33669
447,33670
447,33671
447,33672
447,33673
447,33674
447,33675
447,33676
447,33677
447,33678
447,33679
447,33680
447,33630
447,33631
447,33632
447,33633
447,33634
447,33635
447,33636
447,33637
447,33638
447,33639
447,33640
447,33641
447,33577
447,33578
447,33579
447,33580
447,33581
447,33582
447,33583
447,33584
447,33585
447,33586
447,33587
447,33588
447,33517
447,33518
447,33519
447,33520
447,33521
447,33522
447,33523
447,33524
447,33525
447,33526
447,33527
447,33528
447,33529
447,33530
447,33531
447,33532
447,33533
447,33534
447,33535
447,33536
447,33537
447,33538
447,33539
447,33540
447,33642
447,33643
447,33644
447,33645
447,33646
447,33647
447,33648
447,33649
447,33650
447,33651
447,33652
447,33653
447,33469
447,33470
447,33471
447,33472
447,33473
447,33474
447,33475
447,33476
447,33477
447,33478
447,33479
447,33480
447,33654
447,33655
447,33656
447,33657
447,33658
447,33659
447,33660
447,33661
447,33662
447,33663
447,33664
447,33665
447,33493
447,33494
447,33495
447,33496
447,33497
447,33498
447,33499
447,33500
447,33501
447,33502
447,33503
447,33504
447,33481
447,33482
447,33483
447,33484
447,33485
447,33486
447,33487
447,33488
447,33489
447,33490
447,33491
447,33492
447,33553
447,33554
447,33555
447,33556
447,33557
447,33558
447,33559
447,33560
447,33561
447,33562
447,33563
447,33564
447,33541
447,33542
447,33543
447,33544
447,33545
447,33546
447,33547
447,33548
447,33549
447,33550
447,33551
447,33552
447,33505
447,33506
447,33507
447,33508
447,33509
447,33510
447,33511
447,33512
447,33513
447,33514
447,33515
447,33516
447,33565
447,33566
447,33567
447,33568
447,33569
447,33570
447,33571
447,33572
447,33573
447,33574
447,33575
447,33576
453,33721
453,33722
453,33723
453,33724
453,37930
453,37931
453,37932
453,37933
453,37934
453,37935
453,37936
453,37937
453,37938
453,37939
453,37940
453,37941
453,37942
453,37943
453,37944
453,37945
453,38086
453,38087
453,38088
453,38089
453,38090
453,38091
453,38092
453,38093
453,38094
453,38095
453,37946
453,37947
453,37948
453,37949
453,37950
453,37951
453,37952
453,37953
453,37954
453,37955
490,35090
490,35091
490,35088
490,35092
490,35094
490,35093
490,35096
490,35095
490,35097
490,35089
490,35628
490,35098
490,35099
490,35100
512,37006
512,37007
512,37008
512,37009
512,37010
512,37011
512,35945
524,35802
524,35793
524,35791
524,35785
524,35801
524,35794
524,35788
524,35789
524,35787
524,35790
524,35797
524,35800
524,35786
524,35798
524,35796
524,35792
524,35799
524,35795
554,37108
554,37109
314,27518
314,27450
317,27532
317,27469
319,27489
319,27485
321,27559
321,27558
321,27557
321,27556
321,27555
321,27554
321,27553
321,27552
321,27551
321,27550
321,27549
321,27548
590,37929
590,37928
590,37924
590,37923
590,37922
590,37927
590,37925
590,37926
335,27918
346,34933
346,34934
346,28159
346,28160
346,28161
346,28162
346,28163
346,28164
129,27189
129,27903
129,27190
129,27191
129,27192
129,27193
129,26543
129,27194
129,34383
129,36330
182,24241
182,24232
182,27195
182,24229
182,24237
182,24230
182,24235
182,24236
182,24239
182,27196
182,24243
182,27197
182,24234
182,27198
182,24240
182,24228
182,24242
182,24308
182,24233
182,24238
182,24231
192,24383
192,24384
192,24385
192,24386
192,24387
192,24388
192,24382
192,24381
192,24380
192,24389
192,24390
192,24396
192,24397
192,24398
192,24399
192,24409
192,24408
192,24401
192,24402
192,24403
192,24404
192,24405
192,24406
192,24407
192,24400
192,24373
192,24374
192,24375
192,24376
192,24377
192,24378
192,24379
192,30726
202,24820
202,24815
202,24816
202,24817
202,24818
202,24819
202,24503
202,24504
202,24505
202,24506
202,24507
202,24508
213,24616
213,24618
213,24617
213,25194
213,24614
213,24615
227,24863
227,24856
227,27169
227,27170
227,27015
227,27014
227,26308
227,26309
556,37495
556,37094
556,37097
556,37496
556,37096
556,37098
556,37095
557,37101
557,37103
557,37102
557,37099
557,37100
393,30301
393,30308
393,30302
166,28036
166,27107
166,23618
166,27108
178,27929
178,27927
178,27930
178,27928
179,27934
179,27931
179,37868
179,37869
179,27935
179,27932
179,27936
179,27933
206,25145
206,24545
206,24876
496,35355
527,35871
527,35872
527,35873
527,35874
527,35881
527,35891
527,35895
527,35875
527,35876
527,35877
527,35878
527,35879
527,35880
527,35893
527,35919
527,35896
527,35882
527,35883
527,35894
527,35885
527,35889
527,35892
527,35897
527,35855
527,35858
527,35888
527,35953
527,35867
527,35870
527,35884
527,35898
531,35962
531,35963
531,35964
531,35959
531,35960
531,35961
309,35971
309,35972
309,35973
309,35968
309,35969
309,35970
309,35965
309,35966
309,35967
573,37515
573,37500
573,37520
573,37527
573,37522
573,37532
573,37516
573,37501
573,37521
573,37528
573,37523
573,37533
573,37512
573,37497
573,37517
573,37529
573,37524
573,37534
573,37514
573,37499
573,37519
573,37513
573,37498
573,37518
573,37531
573,37526
573,37536
573,37530
573,37525
573,37535
577,37551
577,37550
577,37552
577,37556
577,37557
577,37558
577,37546
577,37544
577,37545
577,37548
577,37549
577,37547
577,37555
577,37554
577,37553
577,37542
577,37541
577,37543
337,28028
337,28029
337,28022
337,28023
337,28024
337,28025
337,28026
337,28027
139,27915
139,27913
139,29151
139,29150
139,27916
139,27914
140,29443
140,29444
140,29445
140,29446
140,29439
140,29440
140,29441
140,29442
417,31225
417,31226
417,31227
417,31228
417,31229
417,31389
417,31390
422,31733
422,31735
422,31732
422,31734
424,31898
424,31897
427,31923
427,31924
494,35312
494,35313
494,35314
494,35315
505,35626
505,35627
505,35635
505,35636
522,35782
522,35780
522,35783
522,35781
522,37857
522,37858
126,22044
126,22045
126,22046
126,22048
126,22049
126,23524
126,22058
126,22059
126,22061
126,22063
126,22064
126,22065
126,22069
126,22070
126,22071
126,22074
142,34774
142,25195
142,25243
142,27429
142,25196
142,25197
142,27421
142,34772
142,25198
142,36120
142,24316
142,34775
142,34773
142,25199
142,29923
142,36121
142,29922
142,36122
142,25479
142,36119
142,24309
142,25200
142,25201
142,25254
142,25202
142,25203
142,25255
142,25204
142,25205
142,24311
142,25206
142,25207
142,24313
142,25208
142,25209
142,25210
142,25211
142,25212
142,24315
142,25475
142,25245
142,25213
142,24317
142,25476
142,25214
142,25215
142,25216
142,25217
142,25218
142,25256
142,25219
142,25257
142,25258
142,25220
142,24310
142,25221
142,25246
142,25222
142,25223
142,25224
142,24312
142,25225
142,25226
142,25244
142,25227
142,25228
142,34768
142,24314
142,25477
142,25229
142,25230
142,34769
142,25231
142,34770
142,25248
142,25232
142,24318
142,34771
142,25233
142,25234
142,25247
142,33759
142,33760
142,33761
142,33762
142,33763
482,35040
482,35025
397,34037
397,34038
397,34035
