id,name,leaf,type,typeName,initial,hot,sort,code,englishName,unit,description,imgUrl,server_categoryList,server_children,server_code,server_description,server_englishName,server_hot,server_id,server_imgUrl,server_initial,server_leaf,server_name,server_parentId,server_sort,server_type,server_typeName,server_unit
11,魔兽世界(欧服),False,game,游戏,M,True,2038593493634519041,WOWEU,World of Warcraft EURO,G,,https://raw.githubusercontent.com/jianghao199595/bijiaqi_img/master/魔兽世界欧服.png,,,,,,False,1461.0,,Z,False,Zenedar EURO - Alliance,11.0,2038593567865311301,server,服务器,
11,魔兽世界(欧服),False,game,游戏,M,True,2038593493634519041,WOWEU,World of Warcraft EURO,G,,https://raw.githubusercontent.com/jianghao199595/bijiaqi_img/master/魔兽世界欧服.png,,,,,,False,1462.0,,Z,False,Zenedar EURO - Horde,11.0,2038593567865311302,server,服务器,
11,魔兽世界(欧服),False,game,游戏,M,True,2038593493634519041,WOWEU,World of Warcraft EURO,G,,https://raw.githubusercontent.com/jianghao199595/bijiaqi_img/master/魔兽世界欧服.png,,,,,,False,1463.0,,Z,False,Zirkel des Cenarius EURO - Alliance,11.0,2038593567865311303,server,服务器,
11,魔兽世界(欧服),False,game,游戏,M,True,2038593493634519041,WOWEU,World of Warcraft EURO,G,,https://raw.githubusercontent.com/jianghao199595/bijiaqi_img/master/魔兽世界欧服.png,,,,,,False,1464.0,,Z,False,Zirkel des Cenarius EURO - Horde,11.0,2038593567865311304,server,服务器,
11,魔兽世界(欧服),False,game,游戏,M,True,2038593493634519041,WOWEU,World of Warcraft EURO,G,,https://raw.githubusercontent.com/jianghao199595/bijiaqi_img/master/魔兽世界欧服.png,,,,,,False,1465.0,,Z,False,Zul'jin EURO - Alliance,11.0,2038593567865311305,server,服务器,
11,魔兽世界(欧服),False,game,游戏,M,True,2038593493634519041,WOWEU,World of Warcraft EURO,G,,https://raw.githubusercontent.com/jianghao199595/bijiaqi_img/master/魔兽世界欧服.png,,,,,,False,1466.0,,Z,False,Zul'jin EURO - Horde,11.0,2038593567865311306,server,服务器,
11,魔兽世界(欧服),False,game,游戏,M,True,2038593493634519041,WOWEU,World of Warcraft EURO,G,,https://raw.githubusercontent.com/jianghao199595/bijiaqi_img/master/魔兽世界欧服.png,,,,,,False,1467.0,,Z,False,Zuluhed EURO - Alliance,11.0,2038593567865311307,server,服务器,
11,魔兽世界(欧服),False,game,游戏,M,True,2038593493634519041,WOWEU,World of Warcraft EURO,G,,https://raw.githubusercontent.com/jianghao199595/bijiaqi_img/master/魔兽世界欧服.png,,,,,,False,1468.0,,Z,False,Zuluhed EURO - Horde,11.0,2038593567865311308,server,服务器,
10048,Roblox(代充),False,game,游戏,R,True,2038593493634519042,ROBLOX(DC),robloxtopup,G,,https://storage02.oss-cn-hangzhou.aliyuncs.com/bijiaqiv2/Roblox_Logo_2025_1774600397143.png,,,,,,False,101585.0,,9,False,90000R,10048.0,2038593592976609280,server,服务器,
10048,Roblox(代充),False,game,游戏,R,True,2038593493634519042,ROBLOX(DC),robloxtopup,G,,https://storage02.oss-cn-hangzhou.aliyuncs.com/bijiaqiv2/Roblox_Logo_2025_1774600397143.png,,,,,,False,101584.0,,4,False,45000R,10048.0,2038593592976609281,server,服务器,
10048,Roblox(代充),False,game,游戏,R,True,2038593493634519042,ROBLOX(DC),robloxtopup,G,,https://storage02.oss-cn-hangzhou.aliyuncs.com/bijiaqiv2/Roblox_Logo_2025_1774600397143.png,,,,,,False,101583.0,,2,False,22500R,10048.0,2038593592976609282,server,服务器,
10048,Roblox(代充),False,game,游戏,R,True,2038593493634519042,ROBLOX(DC),robloxtopup,G,,https://storage02.oss-cn-hangzhou.aliyuncs.com/bijiaqiv2/Roblox_Logo_2025_1774600397143.png,,,,,,False,101582.0,,1,False,10000R,10048.0,2038593592976609283,server,服务器,
10048,Roblox(代充),False,game,游戏,R,True,2038593493634519042,ROBLOX(DC),robloxtopup,G,,https://storage02.oss-cn-hangzhou.aliyuncs.com/bijiaqiv2/Roblox_Logo_2025_1774600397143.png,,,,,,False,101581.0,,4,False,4500R,10048.0,2038593592976609284,server,服务器,
10048,Roblox(代充),False,game,游戏,R,True,2038593493634519042,ROBLOX(DC),robloxtopup,G,,https://storage02.oss-cn-hangzhou.aliyuncs.com/bijiaqiv2/Roblox_Logo_2025_1774600397143.png,,,,,,False,101580.0,,2,False,2000R,10048.0,2038593592976609285,server,服务器,
10048,Roblox(代充),False,game,游戏,R,True,2038593493634519042,ROBLOX(DC),robloxtopup,G,,https://storage02.oss-cn-hangzhou.aliyuncs.com/bijiaqiv2/Roblox_Logo_2025_1774600397143.png,,,,,,False,101579.0,,1,False,1000R,10048.0,2038593592976609286,server,服务器,
10048,Roblox(代充),False,game,游戏,R,True,2038593493634519042,ROBLOX(DC),robloxtopup,G,,https://storage02.oss-cn-hangzhou.aliyuncs.com/bijiaqiv2/Roblox_Logo_2025_1774600397143.png,,,,,,False,101578.0,,5,False,500R,10048.0,2038593592976609287,server,服务器,
10048,Roblox(代充),False,game,游戏,R,True,2038593493634519042,ROBLOX(DC),robloxtopup,G,,https://storage02.oss-cn-hangzhou.aliyuncs.com/bijiaqiv2/Roblox_Logo_2025_1774600397143.png,,,,,,False,101577.0,,P,False,Premium会员 + 2200 R,10048.0,2038593592976609288,server,服务器,
10048,Roblox(代充),False,game,游戏,R,True,2038593493634519042,ROBLOX(DC),robloxtopup,G,,https://storage02.oss-cn-hangzhou.aliyuncs.com/bijiaqiv2/Roblox_Logo_2025_1774600397143.png,,,,,,False,101576.0,,P,False,Premium会员 + 1000 R,10048.0,2038593592976609289,server,服务器,
10048,Roblox(代充),False,game,游戏,R,True,2038593493634519042,ROBLOX(DC),robloxtopup,G,,https://storage02.oss-cn-hangzhou.aliyuncs.com/bijiaqiv2/Roblox_Logo_2025_1774600397143.png,,,,,,False,101575.0,,P,False,Premium会员 + 450 R,10048.0,2038593592976609290,server,服务器,
10047,瓦罗兰特国际服(代充),False,game,游戏,W,True,2038593493634519043,WLLTGJF(DC),valoranttopup,G,,https://storage02.oss-cn-hangzhou.aliyuncs.com/bijiaqiv2/%E6%97%A0%E7%95%8F%E5%A5%91%E7%BA%A6logo_1774600214560.jpg,,,,,,False,101574.0,,3,False,33000 Points,10047.0,2038593687088402432,server,服务器,
10047,瓦罗兰特国际服(代充),False,game,游戏,W,True,2038593493634519043,WLLTGJF(DC),valoranttopup,G,,https://storage02.oss-cn-hangzhou.aliyuncs.com/bijiaqiv2/%E6%97%A0%E7%95%8F%E5%A5%91%E7%BA%A6logo_1774600214560.jpg,,,,,,False,101573.0,,1,False,16350 Points,10047.0,2038593687088402433,server,服务器,
10047,瓦罗兰特国际服(代充),False,game,游戏,W,True,2038593493634519043,WLLTGJF(DC),valoranttopup,G,,https://storage02.oss-cn-hangzhou.aliyuncs.com/bijiaqiv2/%E6%97%A0%E7%95%8F%E5%A5%91%E7%BA%A6logo_1774600214560.jpg,,,,,,False,101572.0,,1,False,11000 Points,10047.0,2038593687088402434,server,服务器,
10047,瓦罗兰特国际服(代充),False,game,游戏,W,True,2038593493634519043,WLLTGJF(DC),valoranttopup,G,,https://storage02.oss-cn-hangzhou.aliyuncs.com/bijiaqiv2/%E6%97%A0%E7%95%8F%E5%A5%91%E7%BA%A6logo_1774600214560.jpg,,,,,,False,101571.0,,9,False,9000 Points,10047.0,2038593687088402435,server,服务器,
10047,瓦罗兰特国际服(代充),False,game,游戏,W,True,2038593493634519043,WLLTGJF(DC),valoranttopup,G,,https://storage02.oss-cn-hangzhou.aliyuncs.com/bijiaqiv2/%E6%97%A0%E7%95%8F%E5%A5%91%E7%BA%A6logo_1774600214560.jpg,,,,,,False,101570.0,,7,False,7400 Points,10047.0,2038593687088402436,server,服务器,
10047,瓦罗兰特国际服(代充),False,game,游戏,W,True,2038593493634519043,WLLTGJF(DC),valoranttopup,G,,https://storage02.oss-cn-hangzhou.aliyuncs.com/bijiaqiv2/%E6%97%A0%E7%95%8F%E5%A5%91%E7%BA%A6logo_1774600214560.jpg,,,,,,False,101569.0,,6,False,6350 Points,10047.0,2038593687088402437,server,服务器,
10047,瓦罗兰特国际服(代充),False,game,游戏,W,True,2038593493634519043,WLLTGJF(DC),valoranttopup,G,,https://storage02.oss-cn-hangzhou.aliyuncs.com/bijiaqiv2/%E6%97%A0%E7%95%8F%E5%A5%91%E7%BA%A6logo_1774600214560.jpg,,,,,,False,101568.0,,5,False,5350 Points,10047.0,2038593687088402438,server,服务器,
10047,瓦罗兰特国际服(代充),False,game,游戏,W,True,2038593493634519043,WLLTGJF(DC),valoranttopup,G,,https://storage02.oss-cn-hangzhou.aliyuncs.com/bijiaqiv2/%E6%97%A0%E7%95%8F%E5%A5%91%E7%BA%A6logo_1774600214560.jpg,,,,,,False,101567.0,,3,False,3650 Points,10047.0,2038593687088402439,server,服务器,
10047,瓦罗兰特国际服(代充),False,game,游戏,W,True,2038593493634519043,WLLTGJF(DC),valoranttopup,G,,https://storage02.oss-cn-hangzhou.aliyuncs.com/bijiaqiv2/%E6%97%A0%E7%95%8F%E5%A5%91%E7%BA%A6logo_1774600214560.jpg,,,,,,False,101566.0,,2,False,2050 Points,10047.0,2038593687088402440,server,服务器,
10047,瓦罗兰特国际服(代充),False,game,游戏,W,True,2038593493634519043,WLLTGJF(DC),valoranttopup,G,,https://storage02.oss-cn-hangzhou.aliyuncs.com/bijiaqiv2/%E6%97%A0%E7%95%8F%E5%A5%91%E7%BA%A6logo_1774600214560.jpg,,,,,,False,101565.0,,1,False,1000 Points,10047.0,2038593687088402441,server,服务器,
488,暗黑4,False,game,游戏,A,True,2038593493634519044,ÀH4,dabolo4,M,,https://storage02.oss-cn-hangzhou.aliyuncs.com/bijiaqiv2/4f782814-3814-4202-897c-cac38096fb0f_1773286850804.png,,,,,,False,100008.0,,E,False,Eternal - Softcore,488.0,2038593698945699840,server,服务器,
488,暗黑4,False,game,游戏,A,True,2038593493634519044,ÀH4,dabolo4,M,,https://storage02.oss-cn-hangzhou.aliyuncs.com/bijiaqiv2/4f782814-3814-4202-897c-cac38096fb0f_1773286850804.png,,,,,,False,100007.0,,E,False,Eternal - Hardcore,488.0,2038593698945699841,server,服务器,
488,暗黑4,False,game,游戏,A,True,2038593493634519044,ÀH4,dabolo4,M,,https://storage02.oss-cn-hangzhou.aliyuncs.com/bijiaqiv2/4f782814-3814-4202-897c-cac38096fb0f_1773286850804.png,,,,,,False,37899.0,,S,False,S12 - Hardcore,488.0,2038593698945699842,server,服务器,
488,暗黑4,False,game,游戏,A,True,2038593493634519044,ÀH4,dabolo4,M,,https://storage02.oss-cn-hangzhou.aliyuncs.com/bijiaqiv2/4f782814-3814-4202-897c-cac38096fb0f_1773286850804.png,,,,,,False,37898.0,,S,False,S12 - Softcore,488.0,2038593698945699843,server,服务器,
